院校名称,院校所在地,院校隶属,院校类型,学历层次,院校特性,研究生院,学信链接,学校链接,isurl,
黔南民族师范学院,贵州,贵州省教育厅,师范,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-520.dhtml,http://www.sgmtu.edu.cn/,1,
贵州财经大学,贵州,贵州省教育厅,财经,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-521.dhtml,http://www.gzife.edu.cn/,1,
贵州民族大学,贵州,贵州省教育厅,民族,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-522.dhtml,http://www.gznc.edu.cn/,1,
贵阳学院,贵州,贵州省教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-682.dhtml,http://www.gyu.cn,1,
黔南民族医学高等专科学校,贵州,贵州省教育厅,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-886.dhtml,http://www.qnmc.cn/,1,
贵州商学院,贵州,贵州省教育厅,财经,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-893.dhtml,http://www.gycc.net/,1,
贵州警官职业学院,贵州,贵州省教育厅,政法,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-986.dhtml,http://www.gzjgxy.cn/,1,
贵州交通职业技术学院,贵州,贵州省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1000.dhtml,http://www.gzjtzy.net/,1,
贵州航天职业技术学院,贵州,贵州省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1001.dhtml,http://www.gzhtzy.com/,1,
贵州电子信息职业技术学院,贵州,贵州省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1026.dhtml,http://www.gzeic.com/,1,
安顺职业技术学院,贵州,贵州省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1302.dhtml,http://www.asotc.cn/,1,
黔东南民族职业技术学院,贵州,贵州省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1303.dhtml,http://zsjy.qdnpt.com,1,
黔南民族职业技术学院,贵州,贵州省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1304.dhtml,http://www.qnzy.net/,1,
遵义职业技术学院,贵州,贵州省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1305.dhtml,http://www.zyzy.gov.cn/,1,
贵州城市职业学院,贵州,贵州省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1331.dhtml,http://zsjy.gzytvc.cn/page.asp?pecruit,1,
贵州工业职业技术学院,贵州,贵州省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1504.dhtml,http://www.gzky.edu.cn/,1,
贵州电力职业技术学院,贵州,贵州省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1505.dhtml,http://www.csgedu.cn/,1,
六盘水职业技术学院,贵州,贵州省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1506.dhtml,http://www.lpszy.cn/,1,
铜仁职业技术学院,贵州,贵州省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1507.dhtml,http://www.trzy.cn/,1,
南宁学院,广西,广西壮族自治区教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-848.dhtml,http://www.nnxy.cn/,1,
钦州学院,广西,广西壮族自治区教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-863.dhtml,http://qzuzs.university-hr.cn/,1,
广西水利电力职业技术学院,广西,广西壮族自治区教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-864.dhtml,http://www.gxsdxy.cn,1,
广西职业技术学院,广西,广西壮族自治区教育厅,农业,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-899.dhtml,http://www.gxzjy.com,1,
桂林师范高等专科学校,广西,广西壮族自治区教育厅,师范,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-888.dhtml,http://www.glnc.edu.cn,1,
桂林航天工业学院,广西,广西壮族自治区教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-926.dhtml,http://www.guat.edu.cn/,1,
桂林旅游学院,广西,广西壮族自治区教育厅,财经,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-934.dhtml,http://www.glit.edu.cn/,1,
贺州学院,广西,广西壮族自治区教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-935.dhtml,http://www.hzu.gx.cn,1,
柳州职业技术学院,广西,广西壮族自治区教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-983.dhtml,http://www.lzzy.net,1,
广西生态工程职业技术学院,广西,广西壮族自治区教育厅,林业,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1028.dhtml,http://www.gxstzy.cn,1,
广西交通职业技术学院,广西,广西壮族自治区教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1033.dhtml,http://www.gxjzy.com,1,
广西工业职业技术学院,广西,广西壮族自治区教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1036.dhtml,http://www.gxic.net,1,
广西国际商务职业技术学院,广西,广西壮族自治区教育厅,政法,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1039.dhtml,http://www.gxibvc.net,1,
广西农业职业技术学院,广西,广西壮族自治区教育厅,农业,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1040.dhtml,http://www.gxnyxy.com.cn,1,
柳州铁道职业技术学院,广西,广西壮族自治区教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1005905.dhtml,http://www.lztdzy.com,1,
广西建设职业技术学院,广西,广西壮族自治区教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1559.dhtml,http://www.gxjsxy.cn,1,
广西警察学院,广西,广西壮族自治区教育厅,政法,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1790.dhtml,http://www.gagx.com.cn,1,
广西现代职业技术学院,广西,广西壮族自治区教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1792.dhtml,http://www.gxxd.net.cn,1,
北海职业学院,广西,广西壮族自治区教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1793.dhtml,http://www.bhzyxy.net,1,
北海艺术设计学院,广西,广西壮族自治区教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1794.dhtml,http://www.sszss.com,1,
广州体育职业技术学院,广东,广东省教育厅,体育,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1947.dhtml,http://www.gztzy.net,1,
广州工程技术职业学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1948.dhtml,http://www.gzvtc.cn,1,
中山火炬职业技术学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1949.dhtml,http://www.zstp.cn,1,
江门职业技术学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1950.dhtml,http://www.jmpt.cn,1,
茂名职业技术学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1951.dhtml,http://www.mmvtc.cn,1,
珠海城市职业技术学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1952.dhtml,http://www.zhcpt.edu.cn,1,
广州工商学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1953.dhtml,http://www.gzgs.org.cn,1,
广州涉外经济职业技术学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1954.dhtml,http://www.gziec.net,1,
广州南洋理工职业学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1955.dhtml,http://www.nyjy.cn,1,
广州科技职业技术学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1956.dhtml,http://www.gzkjxy.net,1,
惠州经济职业技术学院,广东,广东省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1957.dhtml,http://www.hzcollege.com,1,
广东科技学院,广东,广东省教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1958.dhtml,http://www.gdst.cc,1,
广东理工学院,广东,广东省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1959.dhtml,http://www.gdlgxy.com,1,
广东工商职业学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1960.dhtml,http://www.zqtbu.com,1,
肇庆医学高等专科学校,广东,广东省教育厅,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2049.dhtml,http://www.zqyz.gd.cn/,1,
东莞理工学院城市学院,广东,广东省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2073.dhtml,http://csxy.dgut.edu.cn/,1,
中山大学新华学院,广东,广东省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-398648.dhtml,http://www.xhsysu.cn/,1,
广州现代信息工程职业技术学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5563193.dhtml,http://www.gzmodern.cn,1,
广东理工职业学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1251766.dhtml,http://www.gdpi.edu.cn,1,
广州华南商贸职业学院,广东,广东省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1245484.dhtml,http://www.hnsmxy.com,1,
电子科技大学成都学院,四川,四川省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1906.dhtml,http://www.cduestc.cn,1,
成都理工大学工程技术学院,四川,四川省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1909.dhtml,http://www.cdutetc.cn/index.htm,1,
四川传媒学院,四川,四川省教育厅,艺术,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1910.dhtml,http://www.scmc.edu.cn,1,
成都信息工程大学银杏酒店管理学院,四川,四川省教育厅,财经,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1911.dhtml,http://www.chcedu.cn,1,
四川工商学院,四川,四川省教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1913.dhtml,http://www.csdcdxy.com,1,
四川外国语大学成都学院,四川,四川省教育厅,语言,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1914.dhtml,http://www.cisisu.edu.cn,1,
成都医学院,四川,四川省教育厅,医药,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1944.dhtml,http://www.cmc.edu.cn,1,
四川商务职业学院,四川,四川省教育厅,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2051.dhtml,http://www.scsyzsjy.net,1,
四川司法警官职业学院,四川,四川省教育厅,政法,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2052.dhtml,http://www.sjpopc.net,1,
广安职业技术学院,四川,四川省教育厅,师范,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2053.dhtml,http://www.gavtc.cn,1,
四川信息职业技术学院,四川,四川省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2054.dhtml,http://www.scitc.com.cn,1,
四川工业科技学院,四川,四川省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-2055.dhtml,http://www.scit.cn,1,
四川大学锦城学院,四川,四川省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5123576.dhtml,http://t.sina.com.cn/scujincheng,1,
四川文化传媒职业学院,四川,四川省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1016549.dhtml,http://www.svccc.net,1,
四川华新现代职业学院,四川,四川省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1215710.dhtml,http://www.schxmvc.com.cn,1,
四川管理职业学院,四川,四川省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5451024.dhtml,http://www.scvir.com,1,
四川艺术职业学院,四川,四川省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5394104.dhtml,http://www.scce.edu.cn,1,
四川中医药高等专科学校,四川,四川省教育厅,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1134119.dhtml,http://www.scctcm.cn,1,
西南财经大学天府学院,四川,四川省教育厅,财经,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5397737.dhtml,http://www.tfswufe.edu.cn,1,
重庆警察学院,重庆,重庆市教育委员会,政法,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1239.dhtml,http://www.cqjy.com.cn,1,
重庆城市管理职业学院,重庆,重庆市教育委员会,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1240.dhtml,http://zs.cqcmc.cn,1,
重庆工程职业技术学院,重庆,重庆市教育委员会,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1241.dhtml,http://jyxx.cqvie.edu.cn/,1,
重庆房地产职业学院,重庆,重庆市教育委员会,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1301.dhtml,http://www.cqfdcxy.com/jyxx/,1,
重庆人文科技学院,重庆,重庆市教育委员会,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1807.dhtml,http://www.cqrk.edu.cn/,1,
四川外国语大学重庆南方翻译学院,重庆,重庆市教育委员会,语言,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1833.dhtml,http://www.tcsisu.com,1,
重庆师范大学涉外商贸学院,重庆,重庆市教育委员会,财经,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1834.dhtml,http://www.swsmzs.cn,1,
重庆工商大学融智学院,重庆,重庆市教育委员会,财经,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1835.dhtml,http://www.cqrz.edu.cn,1,
重庆工商大学派斯学院,重庆,重庆市教育委员会,财经,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1836.dhtml,http://www.paisi.edu.cn/,1,
重庆邮电大学移通学院,重庆,重庆市教育委员会,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1870.dhtml,http://www.cqytu.com,1,
重庆城市职业学院,重庆,重庆市教育委员会,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1973.dhtml,http://www.cqcvc.com.cn,1,
重庆水利电力职业技术学院,重庆,重庆市教育委员会,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1974.dhtml,http://www.cqsdzy.com/,1,
重庆工商职业学院,重庆,重庆市教育委员会,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-433405.dhtml,http://www.cqtbi.edu.cn,1,
重庆应用技术职业学院,重庆,重庆市教育委员会,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-408115.dhtml,http://www.cqyyzy.com,1,
重庆三峡医药高等专科学校,重庆,重庆市教育委员会,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-4965423.dhtml,http://www.sxyyc.net,1,
重庆医药高等专科学校,重庆,重庆市教育委员会,医药,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5279513.dhtml,http://www.cqyygz.com,1,
重庆财经职业学院,重庆,重庆市教育委员会,财经,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5244929.dhtml,http://www.cqcfe.com,1,
重庆科创职业学院,重庆,重庆市教育委员会,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6178876.dhtml,http://www.cqie.cn,1,
重庆建筑工程职业学院,重庆,重庆市教育委员会,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-6178578.dhtml,http://www.cctc.cq.cn/,1,
广东科学技术职业学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1104.dhtml,http://www.gdit.edu.cn,1,
广东食品药品职业学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1105.dhtml,http://www.gdyzy.edu.cn,1,
广东东软学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1106.dhtml,http://www.nuit.edu.cn/,1,
广州康大职业技术学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1107.dhtml,http://www.kdvtc-edu.cn,1,
珠海艺术职业学院,广东,广东省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1108.dhtml,http://www.zhac.net,1,
广东行政职业学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1109.dhtml,http://www.gdxzzy.cn,1,
广东体育职业技术学院,广东,广东省教育厅,体育,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1110.dhtml,http://www.gdvcp.net,1,
华南理工大学广州学院,广东,广东省教育厅,工科,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1247825.dhtml,http://zs.gcu.edu.cn/,1,
广州大学华软软件学院,广东,广东省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1247131.dhtml,http://www.sise.com.cn,1,
中山大学南方学院,广东,广东省教育厅,综合,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1448051.dhtml,http://zsb.nfsysu.cn/,1,
广东外语外贸大学南国商学院,广东,广东省教育厅,财经,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1247277.dhtml,http://www.gwng.edu.cn,1,
广东财经大学华商学院,广东,广东省教育厅,财经,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5163482.dhtml,http://zsb.gdhsc.edu.cn,1,
广东海洋大学寸金学院,广东,广东省教育厅,综合,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1245590.dhtml,http://www.gdcjxy.com,1,
华南农业大学珠江学院,广东,广东省教育厅,农业,本科,-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-482659.dhtml,http://www.scauzhujiang.cn/,1,
广东技术师范学院天河学院,广东,广东省教育厅,工科,本科/高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-5315028.dhtml,http://www.thxy.cn,1,
广东职业技术学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1218.dhtml,http://www.gditt.edu.cn,1,
广东建设职业技术学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1223.dhtml,http://www.gdcvi.net,1,
广东女子职业技术学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1224.dhtml,http://www.gdfs.edu.cn,1,
广东机电职业技术学院,广东,广东省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1225.dhtml,http://www.gdmec.com,1,
广东岭南职业技术学院,广东,广东省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1231.dhtml,http://www.lingnancollege.com.cn,1,
湖南艺术职业学院,湖南,湖南省教育厅,艺术,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1490.dhtml,http://www.arthn.com,1,
湖南机电职业技术学院,湖南,湖南省教育厅,工科,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1491.dhtml,http://www.hnjdzy.net/students,1,
怀化职业技术学院,湖南,湖南省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1493.dhtml,http://www.hhvtc.com.cn,1,
岳阳职业技术学院,湖南,湖南省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1494.dhtml,http://www.yvtc.edu.cn,1,
常德职业技术学院,湖南,湖南省教育厅,综合,高职(专科),-,0,http://gaokao.chsi.com.cn/sch/schoolInfo--schId-1495.dhtml,http://www.cdzy.cn,1,
