,pearsonr,f_regression,rfr,rfe,rg,rf,mic
354,0.021429117,0.228790184,-0.053,308,-0.012959704,0,0.142404984
355,-0.106012867,5.660503413,-0.047,455,-0.021983567,0.000566482,0.1369565
356,0.014996131,0.112017402,-0.067,142,0.017001557,2.52E-06,0.161641313
357,0.014996131,0.112017402,-0.071,143,0.017001557,0,0.161641313
358,-0.028479368,0.404242932,-0.06,1440,-0.002954435,8.63E-05,0.156124785
359,-0.028479368,0.404242932,-0.061,1783,-0.002954435,2.76E-05,0.156124785
360,0.031605844,0.49796425,-0.015,1273,0.011042002,0,0.152048006
361,0.019976433,0.198810159,-0.04,2117,0.000123399,0.000481447,0.153371836
362,-0.00459906,0.010533599,-0.022,4021,-0.001235039,2.87E-06,0.146367643
363,-0.00459906,0.010533599,-0.013,3706,-0.001235039,2.57E-05,0.146367643
364,0.014113852,0.099221776,-0.033,815,-0.005017553,5.13E-07,0.181104752
365,-0.043058371,0.925018604,-0.032,3542,0.004253617,3.48E-05,0.169435528
366,0.057398934,1.646152993,-0.114,4091,-0.004596468,3.21E-05,0.158064044
367,-0.017614798,0.154567944,0.001,846,0.004168447,0.000112031,0.159822406
368,-0.064342721,2.070283828,-0.058,2517,-0.001991541,0,0.129015011
369,-0.02434222,0.295261696,-0.041,4490,0.006161118,4.51E-05,0.14986702
370,0.011781567,0.069134647,-0.055,752,0.02089317,6.49E-06,0.176943158
371,-0.026880843,0.360104917,-0.029,683,-0.007683422,0.000424383,0.15766245
372,-0.019760372,0.19453116,-0.032,1664,0.004184521,2.58E-09,0.154008266
373,-0.007107625,0.025159404,-0.011,370,-0.006421011,8.06E-05,0.175945704
374,-0.007107625,0.025159404,-0.02,372,-0.006421011,0,0.175945704
375,-0.033307963,0.553104979,-0.037,398,-0.019360585,0,0.150797797
376,-0.07439123,2.771295923,-0.061,457,-0.015298503,0,0.156900169
377,0.051726282,1.33602758,0.04,6444,-0.000387134,7.83E-05,0.140868579
378,0.051726282,1.33602758,-0.024,6502,-0.000387134,1.12E-05,0.140868579
379,0.055952505,1.563976382,0.022,4894,0.000230821,3.43E-05,0.152350841
380,0.055952505,1.563976382,-0.023,5410,0.000230821,0,0.152350841
381,-0.017351163,0.14997446,-0.062,830,0.014426109,0,0.155135491
382,0.002061724,0.00211686,-0.038,489,-0.017555309,0.000466588,0.14249435
383,0.000385588,7.40E-05,-0.076,4862,0.002469434,0,0.170457943
384,-0.050334671,1.264927208,-0.021,5157,0.002861187,0.000386148,0.147432042
385,-0.025586846,0.326247552,-0.031,1891,0.003522375,2.13E-06,0.133184586
386,-0.025586846,0.326247552,-0.041,1937,0.003522375,0,0.133184586
387,-0.007084351,0.024994891,-0.071,3605,-0.002515833,3.39E-08,0.154141618
388,-0.063909393,2.042378372,-0.084,5191,-0.001188092,0,0.151599858
389,0.061386311,1.883701324,-0.009,4379,0.009466094,0,0.162438642
390,-0.012076521,0.072640095,-0.063,701,-0.019788169,2.86E-06,0.143998109
391,-0.031774255,0.503290544,-0.048,1443,0.001559768,0.00052663,0.153709815
392,0.025270584,0.318227235,-0.065,4703,0.00162391,0.000137418,0.165491788
393,0.016759833,0.139923523,-0.047,1533,-0.006201164,0,0.187925532
394,0.033517766,0.560102674,-0.052,482,0.005351889,0,0.144659742
395,0.041375178,0.853990833,-0.04,1159,0.007965869,5.65E-05,0.168010504
396,0.01071341,0.057165581,-0.054,205,-0.008950914,0.000326446,0.153619639
397,-0.015273424,0.116199285,-0.128,1886,-0.001979292,0,0.149990405
398,0.050556039,1.276106309,-0.022,1243,0.007810441,1.50E-05,0.152835266
399,0.010362584,0.053482549,-0.063,5855,-0.003127782,1.27E-06,0.158852781
400,0.011500898,0.065879503,-0.079,2796,0.00458507,0,0.164952156
401,-0.009525607,0.04519122,-0.045,3576,0.000847458,0,0.146739321
402,0.049526899,1.224554763,-0.064,4729,-0.0032027,6.79E-06,0.134931621
403,0.024370542,0.295949587,-0.037,1775,0.00342619,2.45E-05,0.150808239
404,0.008169525,0.033239308,-0.062,6266,-0.004073362,0,0.141037674
405,-0.020032249,0.199923139,-0.016,622,-0.009786105,0,0.14473687
406,-0.035458579,0.62692903,-0.034,1938,-0.004001555,7.01E-05,0.190598658
407,-0.028511697,0.405161948,-0.056,3950,-0.001426482,0,0.152385425
408,0.02861305,0.408049964,-0.063,1380,0.006951043,1.38E-05,0.167134939
409,-0.033360588,0.554856065,-0.086,2914,-0.003430464,0.000986256,0.17601619
410,0.015995171,0.127443662,-0.091,2242,0.006757154,0.000114797,0.156783093
411,0.015995171,0.127443662,-0.025,1935,0.006757154,2.87E-06,0.156783093
412,-0.023093485,0.265729616,-0.012,2426,-0.00193523,0,0.137175161
413,-0.023093485,0.265729616,-0.055,2342,-0.00193523,1.75E-05,0.137175161
414,-0.022262171,0.246933298,-0.003,2067,-0.001347454,0.00040357,0.140900123
415,0.016894483,0.142181518,-0.036,669,0.013310494,0.000365389,0.146796941
416,-0.01654483,0.136355565,-0.059,2485,-0.007650005,0.000247375,0.150523724
417,-0.034583062,0.596315311,-0.076,658,-0.020699996,0.000175926,0.150413564
418,-0.018895332,0.177866226,-0.021,1782,0.004417445,0.00057059,0.143718112
419,0.077247393,2.989484285,-0.061,4144,-0.003120278,0.000154586,0.16181519
420,-0.138976296,9.808012518,0.035,2324,-0.000569024,0,0.209544464
421,-0.028339804,0.400287452,-0.016,4970,-0.001610657,0,0.142648746
422,0.078111895,3.057184416,-0.074,4577,0.004930585,2.58E-07,0.150066311
423,-0.027960218,0.389627959,-0.05,5399,0.000283198,0.000429761,0.139640476
424,0.030408521,0.460915922,-0.004,2366,0.002563438,4.72E-05,0.143523662
425,0.031976061,0.50971046,-0.049,406,0.007326024,0,0.137795535
426,-0.138976296,9.808012518,0.03,2452,-0.000569024,0,0.209544464
427,-0.025576686,0.325988342,-0.054,1134,-0.007139663,2.12E-08,0.140742728
428,-0.026478868,0.349407932,-0.066,6380,-0.000486649,0,0.127288724
429,-0.018895332,0.177866226,-0.027,1784,0.004417445,0,0.143718112
430,0.077247393,2.989484285,-0.027,3417,-0.003120278,1.00E-05,0.16181519
431,0.026606695,0.35279202,-0.033,407,-0.007954337,0.000271251,0.163146507
432,-0.17602157,15.92318691,0.042,6451,0.000893054,0,0.177012195
433,0.17602157,15.92318691,0.01,6499,-0.000893054,0,0.177012195
434,-0.167166132,14.31643459,0.064,1728,-0.003753185,0.000140552,0.24255915
435,-0.164892965,13.91891657,0.062,2525,0.004134537,2.34E-06,0.247620505
436,-0.169096074,14.65869741,0.074,4828,0.002516682,1.76E-06,0.26383659
437,-0.164723559,13.88953424,0.07,3194,0.000682063,0,0.244650438
438,-0.166855799,14.26180814,0.073,3985,0.002204507,1.41E-07,0.258700924
439,0.153483758,12.0145473,0.004,1387,-0.006442873,2.58E-09,0.165689423
440,-0.26767734,38.43628081,0.056,6294,-0.003888848,0,0.210612871
441,0.15381334,12.06745313,0.013,796,0.010331721,3.99E-06,0.192040405
442,-0.141193067,10.12981276,-0.015,721,-0.0065867,0,0.162582961
443,0.120548749,7.343654426,-0.048,4718,-0.000649435,0,0.163532257
444,0.051732914,1.336371146,0.031,956,0.009748224,0,0.21883876
445,-0.0789375,3.12255927,0.049,223,0.016336864,0.001010385,0.211626904
446,-0.103296328,5.371035047,-0.051,471,0.019548143,0.000406428,0.177426846
447,0.079015997,3.128811685,-0.048,256,-0.017621992,0.002714732,0.172672139
448,0.062410598,1.947336268,-0.078,3262,0.004947126,1.49E-05,0.205232745
449,-0.14008011,9.967561523,-0.084,4709,-0.0049868,0,0.167522842
450,0.052774936,1.390900497,0.027,986,0.009685358,0.000377084,0.2088428
451,-0.07229102,2.616216125,0.009,1151,0.009468584,0.000289622,0.167644092
452,-0.166076525,14.12513436,-0.037,726,0.006511056,7.49E-06,0.165721988
453,0.120548749,7.343654426,-0.064,4263,-0.000649435,8.66E-08,0.163532257
454,0.012634427,0.079507805,0.026,2487,0.00207236,6.75E-05,0.168514845
455,-0.07646404,2.928805216,0.021,1264,-0.008644444,0.000129758,0.163619811
456,0.237326614,29.72345458,-0.007,741,0.010080363,0.003146439,0.199172862
457,0.1998387,20.71515215,0.006,401,-0.007850229,5.08E-05,0.217391863
458,-0.124359843,7.822736105,-0.014,533,0.010787585,0,0.182333984
459,-0.232009866,28.33168608,0.012,1663,-0.002919679,0.000419475,0.199794957
460,0.25063721,33.38081746,-0.004,1864,0.0054453,0.000575689,0.198780901
461,0.035567926,0.630806545,0.047,6433,-0.000945263,0.000131024,0.21433859
462,-0.267666001,38.43277335,0.094,5945,-0.003850674,5.63E-05,0.210612871
463,-0.256579297,35.09522367,0.109,2917,-0.001199444,0,0.210612871
464,-0.270379838,39.27783407,0.03,183,-0.026564183,0,0.228896996
465,-0.269740872,39.07785928,0.005,6214,-0.004365352,4.57E-06,0.207238759
466,0.120548749,7.343654426,-0.042,5823,-0.000649435,0,0.163532257
467,0.120548749,7.343654426,-0.014,4344,-0.000649435,0.000212225,0.163532257
468,0.120548749,7.343654426,0.007,5003,-0.000649435,0.000129987,0.163532257
469,0.120548749,7.343654426,-0.033,5689,-0.000649435,0,0.163532257
470,0.120548749,7.343654426,-0.041,5195,-0.000649435,0,0.163532257
471,0.120548749,7.343654426,0.016,4988,-0.000649435,0,0.163532257
472,0.120548749,7.343654426,-0.039,4584,-0.000649435,0,0.163532257
473,0.120548749,7.343654426,0.013,4920,-0.000649435,1.56E-05,0.163532257
474,0.120548749,7.343654426,-0.045,5632,-0.000649435,0,0.163532257
475,0.120548749,7.343654426,-0.02,5627,-0.000649435,0,0.163532257
476,0.120548749,7.343654426,0,5626,-0.000649435,1.33E-06,0.163532257
477,-0.183698209,17.39191666,0.006,998,0.002072746,0.000985838,0.18192032
478,0.120548749,7.343654426,-0.01,5547,-0.000649435,0.001023006,0.163532257
479,0.052685885,1.386197427,0.017,1031,0.008573896,0.000333144,0.169619845
480,0.122637823,7.604306773,-0.051,837,-0.00302221,3.43E-05,0.165188273
481,0.055854118,1.558463811,-0.056,1339,0.007519476,4.99E-07,0.179205895
482,0.130286992,8.599372567,-0.06,378,-0.002073369,0,0.17864545
483,0.060612117,1.83631298,0.012,2916,0.004408117,0.000143297,0.184263101
484,0.130391118,8.613361187,-0.074,3172,-0.001411661,1.89E-05,0.17487175
485,-0.034631334,0.597983154,-0.061,479,-0.019691571,0,0.199965803
486,0.125699944,7.994961247,0.007,5697,0.000171722,0.001055588,0.171903064
487,-0.039936752,0.795551061,0.009,699,-0.01108853,7.46E-05,0.221292326
488,0.129822776,8.537153404,-0.052,5604,0.001886878,5.48E-06,0.163764412
489,-0.045081886,1.014184694,-0.018,723,-0.010509729,4.16E-05,0.225570959
490,0.135385875,9.298443119,0.011,3173,0.004036292,1.79E-05,0.168511979
491,0.120548749,7.343654426,-0.035,5152,-0.000649435,0,0.163532257
492,0.120548749,7.343654426,-0.01,5423,-0.000649435,0.000254619,0.163532257
493,0.004099555,0.008369704,-0.041,2309,-0.001359443,3.90E-07,0.169693949
494,-0.214597028,24.04097048,-0.013,326,0.016218569,0.002169347,0.187564118
495,-0.240568774,30.59134381,0.056,838,0.006010908,0.000487388,0.197738881
496,0.120548749,7.343654426,-0.04,5293,-0.000649435,0,0.163532257
497,-0.048521424,1.175222496,0.006,215,-0.020149741,1.51E-05,0.164835252
498,0.153390847,11.99965535,0.028,3189,-0.003678449,3.04E-06,0.195483114
499,0.224386852,26.40342908,-0.015,519,-0.021186678,0.000352289,0.220571074
500,0.089120173,3.986984068,0.14,617,-0.017918546,0.004847809,0.164132624
501,-0.180132417,16.70085258,-0.031,1755,-0.009843784,0.000327916,0.144822524
502,0.216481762,24.48596692,0.016,526,0.009156724,0.000120117,0.173983677
503,-0.309006204,52.57119977,0.061,254,-0.017694689,0,0.207606078
504,-0.125785084,8.005969426,-0.032,2316,-0.004210271,3.39E-05,0.199655158
505,-0.124824856,7.882275476,-0.017,983,-0.002830077,0,0.16513415
506,-0.15970552,13.03436758,0.043,4059,-0.016053058,0.000114826,0.168295249
507,-0.173276501,15.41515961,0.058,3177,0.009599375,0.004841666,0.21639709
508,0.130178404,8.584797148,-0.028,492,0.015000869,1.15E-06,0.157552251
509,-0.133420725,9.025608399,-0.016,1065,-0.002550034,0,0.153884443
510,0.249156213,32.96145996,0.006,520,0.00282575,0.000355594,0.202120949
511,-0.089026152,3.978508858,0.039,1680,0.014555509,8.23E-05,0.185877383
512,0.22373652,26.24254953,0.081,367,0.023295347,1.24E-05,0.181615813
513,-0.164657427,13.87807332,0.002,833,-0.013174408,0,0.195100449
514,0.130340985,8.606624659,0.028,343,0.002317852,9.88E-05,0.201694229
515,0.145011208,10.69700808,0.025,306,8.66E-05,1.90E-06,0.183415755
516,-0.242159696,31.02258161,0.04,648,7.26E-06,0,0.198937424
517,-0.135626963,9.332210101,0.043,1699,0.00812388,0,0.18766461
518,-0.261942663,36.68699112,0.065,974,0.006461269,0,0.21149534
519,-0.249128041,32.9535135,0.01,514,0.013266201,3.67E-05,0.204807261
520,-0.212513763,23.55449608,0.054,1045,-0.004549872,9.92E-05,0.166815035
521,-0.015190331,0.1149381,-0.013,1019,-0.011151178,0.000342602,0.176475825
522,-0.146360789,10.90142192,-0.099,249,-0.027399729,3.62E-05,0.155631569
523,-0.104234226,5.470088688,-0.062,263,-0.030233463,0,0.143290398
524,-0.081520141,3.33161597,-0.015,1786,0.002044775,1.89E-07,0.156561012
525,0.120548749,7.343654426,-0.046,4730,-0.000649435,3.85E-05,0.163532257
526,0.107670108,5.84095371,0.045,1032,-0.009565483,0.000195954,0.194414523
527,-0.11727339,6.944526367,-0.006,800,0.00922242,0,0.186681867
528,-0.17602157,15.92318691,0.012,6276,0.000893054,0,0.177012195
529,0.17602157,15.92318691,0.037,6257,-0.000893054,0,0.177012195
530,0.110826856,6.192794429,0.015,935,-0.008391548,0.00020349,0.138835523
531,0.122141219,7.541915584,-0.04,5002,0.004665243,0.000372711,0.195346064
532,-0.06266556,1.963342225,0.012,237,-0.04718095,5.04E-05,0.172939109
533,0.099011795,4.930395385,-0.002,272,0.037024005,0.000586309,0.167187963
534,-0.069124438,2.390962084,-0.008,247,0.009527118,0,0.146023476
535,-0.017141473,0.146370396,-0.042,244,-0.014508331,3.67E-06,0.147588934
536,-0.000236618,2.79E-05,-0.059,494,0.021888143,0.000214124,0.177375647
537,0.01786249,0.158946854,-0.018,634,-0.016825022,0.000894124,0.12539223
538,-0.01867261,0.173696411,-0.036,246,0.017345707,0.000257488,0.18893741
539,-0.042223487,0.8894315,0.035,2204,0.008320018,0.000561703,0.244012243
540,-0.166210978,14.14866467,0.071,6764,-9.28E-05,3.30E-06,0.248193626
541,0.047033221,1.104080073,0.049,2361,0.004112501,6.75E-05,0.212352695
542,0.049080543,1.202528812,0.045,2185,0.004046129,5.86E-05,0.215392893
543,0.046133734,1.062164689,0.129,1477,0.004138852,0,0.21589869
544,0.04714737,1.109457672,0.114,1858,0.00414602,4.02E-06,0.230847111
545,0.048439007,1.171224105,0.043,1436,0.00409653,0.001419511,0.222500033
546,0.0485098,1.174658147,0.091,1720,0.004131077,1.41E-07,0.221600445
547,0.050460365,1.271268662,0.028,1483,0.004054377,3.55E-05,0.228505453
548,0.049193481,1.208082841,0.014,1689,0.004062329,0,0.221038757
549,0.11669492,6.875241791,0.034,1324,-0.004218046,2.31E-08,0.196230879
550,0.091164901,4.173584338,-0.024,3621,-0.000710952,0,0.146560934
551,0.002880329,0.004131589,-0.039,5901,-0.005644524,0.000375517,0.128357623
552,0.107667235,5.840638374,-0.015,5508,-0.000543409,5.29E-06,0.180072518
553,0.10817157,5.896133287,0.011,6222,-0.000654201,8.75E-05,0.180072518
554,0.107667235,5.840638374,-0.003,5637,-0.000543409,0.000987305,0.180072518
555,0.090860284,4.145508073,0.04,5713,-0.001267119,0,0.18537771
556,0.090860284,4.145508073,0.014,5764,-0.001267119,0.000123856,0.18537771
557,0.09128358,4.184549143,0.031,6326,-0.000688978,0.000462259,0.185099658
558,0.097788807,4.808179014,0.046,4521,-0.001500161,1.74E-05,0.180910499
559,0.097788807,4.808179014,-0.003,4713,-0.001500161,0.000336366,0.180910499
560,0.095735452,4.606527951,0.013,748,-0.002530529,1.96E-08,0.18127358
561,0.089383868,4.010803161,-0.023,139,-0.003156061,0.000296122,0.178823889
562,0.089630789,4.033173035,-0.008,1790,-0.002871899,5.13E-06,0.178823889
563,0.089383868,4.010803161,-0.045,140,-0.003156061,0,0.178823889
564,0.090065938,4.072750493,0.029,2859,-0.0021587,7.04E-05,0.183053374
565,0.088590663,3.939373563,-0.023,3449,-0.002566014,0.00187728,0.183172134
566,0.090065938,4.072750493,-0.02,1847,-0.0021587,0.001232562,0.183053374
567,-0.003022425,0.004549299,-0.061,1482,0.01146098,0.000119565,0.150039378
568,-0.006818673,0.023155236,-0.04,1491,-0.000320892,0.000251117,0.159562174
569,-0.032550272,0.528200699,-0.036,224,-0.006507214,0.000406931,0.14139159
570,0.023244555,0.269219516,-0.068,893,-0.010174804,1.36E-05,0.150144864
571,0.09188587,4.240422471,-0.042,2678,-0.004156484,2.76E-06,0.16473845
572,-0.049401317,1.218337443,-0.068,1438,-0.008786305,0,0.137972643
573,0.015614472,0.121447862,-0.068,1616,0.002266515,5.71E-05,0.134865993
574,-0.064431146,2.076001805,-0.029,1953,-0.004735564,1.44E-08,0.159374038
575,-0.152670505,11.88453298,0,493,-0.0156134,0.000341772,0.182671723
576,0.008758344,0.038203808,-0.015,303,0.014090675,0.000653505,0.156220631
577,-0.042223487,0.8894315,0.115,2017,0.008320018,0,0.244012243
578,-0.166210978,14.14866467,0,6763,-9.28E-05,0.000405203,0.248193626
579,0.047033221,1.104080073,0.091,2607,0.004112501,5.75E-07,0.212352695
580,0.049080543,1.202528812,0.077,2318,0.004046129,0.000214166,0.215392893
581,0.046133734,1.062164689,0.048,1451,0.004138852,2.24E-05,0.21589869
582,0.04714737,1.109457672,0.067,1385,0.00414602,0,0.230847111
583,0.048439007,1.171224105,0.071,1422,0.00409653,6.35E-06,0.222500033
584,0.0485098,1.174658147,0.009,1322,0.004131077,0,0.221600445
585,0.050460365,1.271268662,0.021,1640,0.004054377,0.000135181,0.228505453
586,0.049193481,1.208082841,0.069,1604,0.004062329,1.55E-06,0.221038757
587,0.11668892,6.874525015,0.032,1411,-0.004221428,0.003745332,0.196230879
588,0.091199837,4.176810574,0.019,3882,-0.000692035,0,0.146560934
589,-0.000790549,0.000311234,-0.048,1210,-0.010154417,7.08E-05,0.139935557
590,0.108105486,5.888846254,0.016,5725,-0.00064179,6.75E-06,0.180072518
591,0.108167911,5.89572973,0.051,6638,-0.000678057,0,0.180072518
592,0.108105486,5.888846254,-0.013,5710,-0.00064179,0.00016857,0.180072518
593,0.09107531,4.165316727,0.013,5189,-0.00148121,0.002694771,0.18537771
594,0.09107531,4.165316727,-0.057,5273,-0.00148121,0,0.18537771
595,0.090380617,4.10149433,0.009,6620,-0.001011396,0,0.185099658
596,0.09689667,4.720020512,0.068,3851,-0.002013029,1.54E-05,0.18127358
597,0.09689667,4.720020512,0.014,3080,-0.002013029,0,0.18127358
598,0.095635662,4.596841145,0.048,678,-0.002721996,0.000432098,0.18127358
599,0.08958373,4.028904799,0.032,2019,-0.00301871,0,0.178823889
600,0.089443231,4.016175355,-0.068,1563,-0.002947279,2.75E-05,0.177846446
601,0.08958373,4.028904799,-0.092,2175,-0.00301871,2.59E-05,0.178823889
602,0.089204479,3.994591388,0.019,4118,-0.002275463,8.10E-05,0.183053374
603,0.08921972,3.995967455,-0.021,3165,-0.002399019,5.62E-05,0.183053374
604,0.089204479,3.994591388,0.02,4167,-0.002275463,0,0.183053374
605,0.045527194,1.034361196,-0.076,6658,0.003484871,8.38E-08,0.145998217
606,0.032451337,0.524991318,-0.053,2470,0.000908135,3.28E-07,0.151793649
607,0.05204723,1.35270362,-0.037,2908,0.004606138,7.00E-05,0.158952964
608,-0.061815228,1.91021817,-0.075,2091,-0.002491773,0.000639961,0.135253653
609,-0.066398691,2.205298232,-0.039,1113,-0.006074058,0,0.151181943
610,-0.068797658,2.368302063,-0.071,1495,-0.004872139,5.87E-07,0.154250955
611,-0.053457549,1.427217929,-0.085,1302,-0.00014528,0,0.152951581
612,-0.097371375,4.766825149,-0.093,1301,0.009860707,0.000875551,0.155157331
613,-0.081862131,3.359816895,0.014,6592,-0.005956244,0,0.174648268
614,-0.065313195,2.133476121,-0.033,1054,-0.009301942,2.90E-06,0.148372727
615,0.136314074,9.428801881,-0.016,3322,-0.002756369,1.58E-05,0.179347012
616,0.142042038,10.2545128,0.007,1328,0.003172096,7.10E-08,0.186862149
617,0.122164795,7.544871493,-0.059,2863,0.00424915,1.79E-08,0.162869562
618,-0.078187798,3.063165377,0.023,6653,-0.000692822,0,0.169953951
619,-0.148906099,11.2925573,0.022,2481,0.002484668,6.79E-06,0.181608609
620,-0.133913947,9.093683238,-0.047,3024,-0.001810056,2.22E-05,0.165738674
621,-0.148376209,11.21052404,0.019,4256,-0.001608331,8.62E-07,0.185099358
622,0.031872132,0.506399143,-0.02,946,-0.006318025,0,0.162585382
623,0.060614085,1.836432709,-0.061,1283,-0.00192622,0.000972171,0.165194915
624,0.00753736,0.028293882,-0.059,6298,0.000773304,0.000249671,0.138888064
625,-0.076467531,2.929074207,-0.081,1878,0.002549801,7.71E-06,0.159534011
626,-0.037018034,0.683363185,-0.031,2200,0.000470082,0,0.149379721
627,-0.106008783,5.660062322,0.003,5145,-0.003464627,0.000364687,0.167194483
628,0.136479252,9.452100284,-0.046,1129,-0.004448509,0,0.17976752
629,0.13342492,9.026186332,0.003,4384,-0.001084975,0,0.179642031
630,0.114114097,6.570531175,-0.058,1329,0.003715313,0,0.163984623
631,-0.146859453,10.97747291,-0.016,1174,0.0039514,0.000140155,0.182308474
632,-0.12416137,7.797395842,-0.033,2040,-0.003597578,0,0.166780435
633,-0.148571278,11.24068598,0.006,5590,0.000894236,0,0.176286988
634,0.141059838,10.11031699,-0.093,2326,-0.002718197,0.000595958,0.201603779
635,0.150925984,11.60818783,-0.023,2513,0.004685883,0.000227319,0.181274656
